OBJECTID,FarmNum,PondArea,PresAbs,PondNum,PondRoost_Dist,ShapeArea,PondLong,PondLat
418,6,12174.47927,0,7,8.223545615,0.012174479,438508.7118,3609389.767
419,6,69796.74728,0,1,7.839704675,0.069796747,438202.4067,3609518.109
420,6,21422.10052,0,2,7.96046988,0.021422101,438339.0713,3609648.995
421,23,44465.09228,0,14,19.52049095,0.044465092,450582.0742,3603009.622
422,23,62546.67718,0,16,19.94477546,0.062546677,451014.1356,3603037.201
423,23,22073.07504,0,15,19.81988223,0.022073075,450809.2769,3603026.887
424,23,41224.02692,0,13,19.88781682,0.041224027,450963.2723,3603233.421
425,23,28897.16811,0,4,19.05107545,0.028897168,450049.3606,3603289.236
426,23,46940.40178,0,12,20.20775386,0.046940402,451208.615,3603359.106
427,23,51839.49672,0,11,20.06243866,0.051839497,451073.1626,3603491.319
428,23,49430.80936,0,10,19.8568825,0.049430809,450920.6102,3603477.17
429,23,46629.43466,0,3,19.03814821,0.046629435,450098.1888,3603564.439
430,23,18872.2381,0,8,19.98150877,0.018872238,450999.2511,3603740.921
431,23,31134.32947,0,7,19.69563624,0.031134329,450740.5569,3603653.675
432,23,24593.8555,0,9,20.18442176,0.024593856,451220.939,3603754.147
433,23,62131.354,0,1,19.01458565,0.062131354,450034.0699,3603815.131
434,23,43408.98185,1,2,19.19591031,0.043408982,450190.2952,3603870.09
435,37,57433.8208,1,120,15.56106102,0.057433821,443564.9158,3594066.872
436,37,53829.05188,1,121,15.29016323,0.053829052,443210.5989,3594073.733
437,37,62192.2794,1,122,15.02161157,0.062192279,442871.9591,3594080.617
438,37,40009.60055,1,123,14.84044267,0.040009601,442613.5907,3594110.876
439,37,35962.55646,0,124,14.66844975,0.035962556,442423.4598,3594167.617
440,37,39904.36171,1,125,14.4800944,0.039904362,442229.0885,3594214.898
441,37,40975.10192,0,117,15.23821124,0.040975102,443212.1558,3594247.088
442,37,60691.78235,0,118,15.42707541,0.060691782,443509.6059,3594255.403
443,37,60074.46724,0,119,15.69312812,0.060074467,443841.0861,3594261.452
444,37,25582.32831,1,116,15.10214042,0.025582328,442989.9608,3594267.124
445,37,37198.0535,1,115,15.18788437,0.037198054,443223.7915,3594420.61
446,37,30202.30632,0,95,14.31474098,0.030202306,442221.5149,3594491.452
447,37,39817.50028,0,108,15.87398561,0.0398175,444207.2903,3594548.826
448,37,46780.35928,1,114,15.34484867,0.046780359,443471.6109,3594468.727
449,37,78815.87234,0,113,15.43140209,0.078815872,443692.0035,3594541.616
450,37,74497.80328,1,112,15.58401747,0.074497803,443913.6698,3594540.524
451,37,35194.32914,1,94,14.20170486,0.035194329,442226.892,3594682.537
452,37,70018.7128,1,96,14.35122929,0.070018713,442415.4856,3594588.258
453,37,77270.72631,1,97,14.49518079,0.077270726,442608.5525,3594587.32
454,37,80821.9413,1,98,14.65373118,0.080821941,442809.4126,3594583.058
455,37,61863.34986,1,99,14.81161882,0.06186335,442996.8895,3594618.509
456,37,39588.43542,1,100,14.95965285,0.039588435,443182.71,3594689.64
457,37,40095.3292,0,107,15.74255371,0.040095329,444198.9701,3594755.8
458,37,20012.94191,1,110,15.38834698,0.020012942,443728.8288,3594806.012
459,37,27033.71099,1,90,13.92824646,0.027033711,442016.9497,3594879.315
460,37,31409.95909,0,91,14.07180373,0.031409959,442210.8483,3594881.74
461,37,31224.85882,0,92,14.23059023,0.031224859,442411.3285,3594883.944
462,37,29980.26889,1,93,14.39178253,0.029980269,442609.4239,3594885.314
463,37,62205.042,1,80,14.70647638,0.062205042,443096.1841,3594894.86
464,37,42766.05868,0,111,15.4752408,0.042766059,443906.8744,3594858.907
465,37,45582.88014,1,81,14.49902702,0.04558288,442806.7633,3594924.172
466,37,52846.60972,0,106,15.63996271,0.05284661,444203.0964,3594956.546
467,37,48281.0768,1,103,15.83272437,0.048281077,444446.0281,3594950.751
468,37,6045.588496,0,105,15.59448508,0.006045588,444113.6495,3595076.552
469,37,46333.91612,1,102,16.02058585,0.046333916,444651.1876,3594984.91
470,37,30684.54111,0,82,14.27707863,0.030684541,442601.6207,3595065.553
471,37,31681.3553,1,83,14.11778608,0.031681355,442406.0369,3595068.361
472,37,31189.75046,1,84,13.95961608,0.03118975,442209.4888,3595070.111
473,37,48603.50568,1,78,14.917144,0.048603506,443404.6211,3595034.307
474,37,46781.58921,1,77,15.1005162,0.046781589,443619.4717,3595047.83
475,37,6653.850915,0,104,15.66981246,0.006653851,444237.7176,3595112.968
476,37,31668.75417,1,85,13.7986259,0.031668754,442011.3356,3595072.401
477,37,59633.9006,1,79,14.6028261,0.059633901,443087.1752,3595072.881
478,37,70075.71685,1,86,13.63104394,0.070075717,441816.1815,3594979.504
479,37,71890.17653,1,87,13.472931,0.071890177,441618.9836,3594982.886
480,37,70203.42516,1,88,13.3176012,0.070203425,441420.3368,3594986.596
481,37,43638.85687,1,89,13.16134234,0.043638857,441226.1209,3595056.972
482,37,70906.55794,1,101,16.13219255,0.070906558,444886.5535,3595119.757
483,37,50441.7637,0,71,14.3262464,0.050441764,442817.8728,3595233.414
484,37,31823.72018,0,72,14.47607732,0.03182372,442985.8337,3595271.018
485,37,48688.35525,1,74,14.76455501,0.048688355,443385.3564,3595272.487
486,37,53356.61427,1,76,15.1737282,0.053356614,443853.3204,3595255.484
487,37,35539.71683,1,73,14.59569194,0.035539717,443154.0366,3595276.999
488,37,52482.80331,0,75,14.969412,0.052482803,443626.3897,3595270.779
489,37,46889.30327,1,66,13.6299587,0.046889303,442008.6102,3595308.679
490,37,53862.83334,1,68,13.9149031,0.053862833,442395.2091,3595318.023
491,37,31233.36779,1,69,14.07189277,0.031233368,442557.6788,3595309.841
492,37,35085.01171,1,70,14.11850135,0.035085012,442656.9249,3595375.09
493,37,55315.19731,1,67,13.77717171,0.055315197,442207.7367,3595329.972
494,37,12239.39469,0,65,13.89095971,0.012239395,442423.1902,3595502.765
495,37,8654.390508,1,64,13.71727233,0.008654391,442163.9565,3595509.419
496,37,15811.37598,1,63,13.56017533,0.015811376,441995.1631,3595501.939
497,37,69104.50688,1,61,13.23381469,0.069104507,441607.2884,3595367.187
498,37,71645.69875,1,62,13.39470815,0.071645699,441808.3287,3595366.114
499,37,69787.94579,0,60,13.07208012,0.069787946,441409.3614,3595370.06
500,37,65408.79174,1,59,12.9288298,0.065408792,441219.2964,3595370.857
501,37,61956.99081,1,56,14.12058269,0.061956991,442814.8603,3595577.59
502,37,40489.87745,1,57,14.27131385,0.040489877,442969.9497,3595573.758
503,37,43483.73046,1,58,14.35550491,0.04348373,443101.2992,3595577.76
504,37,55473.89064,1,52,13.35050977,0.055473891,441996.4019,3595727.777
505,37,61724.2595,1,50,12.9985243,0.061724259,441595.6817,3595753.188
506,37,49018.39838,1,48,12.69920198,0.049018398,441213.5566,3595750.827
507,37,62878.15126,1,51,13.15816531,0.062878151,441793.9778,3595750.325
508,37,65367.2432,1,49,12.81621485,0.065367243,441396.4282,3595768.286
509,37,70041.8199,1,53,13.50028203,0.07004182,442197.4408,3595762.049
510,37,91191.43247,1,55,13.74134533,0.091191432,442595.941,3595785.075
511,37,101868.609,1,54,13.56058452,0.101868609,442390.5124,3595839.304
512,37,53159.88682,1,47,13.28956966,0.053159887,442555.1633,3596790.025
513,37,43191.89733,1,46,13.21561676,0.043191897,442552.2366,3597016.848
514,37,48474.91147,1,14,11.74438803,0.048474911,442437.7736,3600527.945
515,37,49503.37117,1,15,12.00134513,0.049503371,442701.76,3600530.906
516,37,96165.84162,0,13,11.69788756,0.096165842,442570.842,3600732.212
517,37,95664.97406,1,12,11.66578562,0.095664974,442576.3571,3600927.676
518,37,14703.54992,0,28,12.63923607,0.01470355,443393.4677,3601017.214
519,37,16327.21789,0,27,12.45413816,0.016327218,443226.1994,3601045.912
520,37,17617.89559,0,26,12.23043567,0.017617896,443029.6105,3601076.967
521,37,78621.59486,1,11,11.72145675,0.078621595,442629.4402,3601125.413
522,37,34273.03344,1,22,12.78744426,0.034273033,443593.6504,3601143.387
523,37,25250.24851,0,10,12.11927983,0.025250249,442933.5988,3601335.629
524,37,78467.33508,1,9,11.6649179,0.078467335,442630.9285,3601325.747
525,37,39269.10413,1,25,12.26613049,0.039269104,443094.8713,3601267.022
526,37,39865.17044,0,21,12.78424498,0.03986517,443626.8956,3601344.143
527,37,59120.75006,0,34,12.44293966,0.05912075,443258.9678,3601281.205
528,37,57332.99648,0,23,12.62429148,0.057332996,443433.3685,3601272.597
529,37,33033.15502,0,18,12.36594992,0.033033155,443260.0552,3601538.936
530,37,93550.12529,1,7,11.53907082,0.093550125,442596.3993,3601524.226
531,37,40065.74464,0,8,12.08390239,0.040065745,442967.8106,3601531.282
532,37,29767.90709,1,17,12.389394,0.029767907,443296.3669,3601693.081
533,37,53117.56585,1,19,12.61991702,0.053117566,443492.4676,3601619.11
534,37,50961.16794,0,20,12.79744997,0.050961168,443671.1736,3601628.433
535,37,99864.11852,1,5,11.51019652,0.099864119,442576.1745,3601720.018
536,37,52371.6839,0,6,12.05619333,0.052371684,442999.0517,3601726.738
537,37,28248.15555,0,4,12.20115444,0.028248156,443112.5596,3601918.608
538,37,46717.14311,1,1,11.4874346,0.046717143,442439.7966,3601916.653
539,37,28504.215,1,16,12.41877501,0.028504215,443324.9804,3601899.619
540,37,28032.01753,0,3,12.03200499,0.028032018,442940.1536,3601918.06
541,37,48709.99143,1,2,11.75341754,0.048709991,442713.3968,3601920.248
542,17,23669.38362,1,115,33.34356079,0.023669384,461364.7415,3587475.208
543,17,58521.44168,1,111,33.51857585,0.058521442,460643.0555,3587557.378
544,17,75807.7567,1,113,33.58981904,0.075807757,460998.3912,3587573.948
545,17,47730.58003,1,110,32.35356616,0.04773058,462526.09,3587694.747
546,17,60750.34071,1,109,32.53061089,0.060750341,462313.8766,3587704.839
547,17,55430.9527,0,108,32.7332188,0.055430953,462101.5032,3587708.503
548,17,80015.65976,0,114,33.35821198,0.08001566,461313.2146,3587720.739
549,17,51119.32988,1,112,33.71258605,0.05111933,460906.5691,3587775.339
550,17,24925.82331,0,103,32.25365256,0.024925823,462735.3258,3587846.474
551,17,50080.05936,1,107,32.90987842,0.050080059,461914.8078,3587783.565
552,17,24991.16198,0,102,32.45744054,0.024991162,462536.2495,3587900.441
553,17,41048.82157,0,106,33.16570071,0.041048822,461718.3571,3587881.327
554,17,42937.62152,1,105,33.32977448,0.042937622,461526.4427,3587887.924
555,17,24858.90528,0,104,33.54880001,0.024858905,461334.0375,3587947.188
556,17,38356.85733,0,101,32.64044157,0.038356857,462325.0888,3587942.589
557,17,43815.8745,1,100,32.85207188,0.043815875,462116.5542,3587982.248
558,17,35021.45484,0,94,33.61602433,0.035021455,460958.6748,3588120.211
559,17,54122.34615,1,95,33.75879226,0.054122346,461138.3117,3588083.839
560,17,38536.17551,1,96,33.62141537,0.038536176,461337.8201,3588133.587
561,17,43272.45449,1,97,33.43758501,0.043272454,461533.908,3588129.956
562,17,45203.73123,0,98,33.25865932,0.045203731,461734.218,3588126.212
563,17,22464.07161,1,67,32.89001524,0.022464072,462258.6909,3588328.853
564,17,66564.28297,0,99,33.03619976,0.066564283,461923.6228,3588120.173
565,17,39797.48154,1,89,33.50855353,0.039797482,460957.4548,3588345.526
566,17,40053.73895,0,90,33.68124089,0.040053739,461149.8132,3588352.188
567,17,49373.53358,0,88,33.32507223,0.049373534,460776.7828,3588316.354
568,17,40144.74948,0,91,33.71458863,0.040144749,461347.9529,3588358.619
569,17,41199.4992,1,68,31.75084855,0.041199499,458959.5129,3588370.911
570,17,32275.06021,0,69,31.85401558,0.03227506,459116.3026,3588416.945
571,17,31662.30898,1,66,32.98463686,0.031662309,462207.1074,3588465.718
572,17,49972.18215,1,93,33.36039062,0.049972182,461740.0835,3588392.273
573,17,38267.63194,0,80,32.64265088,0.038267632,460050.553,3588484.504
574,17,39715.12134,0,70,31.99309259,0.039715121,459304.6222,3588470.989
575,17,44369.18812,1,81,32.79147848,0.044369188,460232.7542,3588497.442
576,17,66550.51757,1,92,33.53802551,0.066550518,461547.1774,3588433.531
577,17,41189.92219,0,82,32.94860822,0.041189922,460406.2181,3588515.322
578,17,38977.06567,1,71,32.10322167,0.038977066,459474.6652,3588542.781
579,17,43348.41612,0,85,33.40478672,0.043348416,460960.5345,3588573.806
580,17,53461.42502,0,83,33.08288731,0.053461425,460575.3796,3588523.082
581,17,41214.79951,0,84,33.22492726,0.0412148,460760.6778,3588579.723
582,17,38955.37457,0,87,33.75700805,0.038955375,461354.6583,3588581.054
583,17,43581.38597,1,65,33.0445985,0.043581386,462237.3702,3588646.36
584,17,59924.41364,0,72,32.26264833,0.059924414,459683.7003,3588553.447
585,17,43962.49526,1,64,33.19973516,0.043962495,462013.4999,3588617.15
586,17,67738.34062,0,73,32.40146332,0.067738341,459866.392,3588575.608
587,17,55212.1471,0,86,33.54859435,0.055212147,461159.7999,3588616.303
588,17,35419.30511,0,74,32.54379053,0.035419305,460045.7645,3588707.322
589,17,37664.42408,0,75,32.68785597,0.037664424,460228.0101,3588740.98
590,17,32657.26431,0,79,33.31110435,0.032657264,460953.9144,3588773.833
591,17,39512.67355,0,76,32.83432917,0.039512674,460408.8567,3588781.077
592,17,40490.11054,0,78,33.11509052,0.040490111,460758.8369,3588809.673
593,17,38972.72651,0,77,32.978511,0.038972727,460580.6027,3588817.963
594,17,50054.94764,0,63,33.10011546,0.050054948,462220.815,3588834.333
595,17,41142.28311,0,62,33.35833632,0.041142283,461986.9787,3588848.573
596,17,40781.74521,1,61,33.52055486,0.040781745,461790.0119,3588845.416
597,17,30002.16727,0,60,33.73565645,0.030002167,461597.9356,3588897.421
598,17,27991.79021,1,59,33.64961337,0.02799179,461405.0594,3588957.899
599,17,37762.38262,1,58,33.26373288,0.037762383,462200.8558,3589045.398
600,17,41993.34212,1,57,33.46312681,0.041993342,461979.6598,3589062.752
601,17,38143.41605,0,56,33.6549637,0.038143416,461778.4993,3589075.241
602,17,33013.43884,0,55,33.76311894,0.033013439,461595.1209,3589093.985
603,17,28948.66816,0,54,33.5937829,0.028948668,461413.2057,3589120.69
604,17,41610.0157,0,53,33.39558029,0.041610016,461185.0162,3589090.442
605,17,37055.06381,1,52,33.19528771,0.037055064,461001.3546,3589138.033
606,17,47251.9316,0,50,33.53193299,0.047251932,461506.3112,3589318.687
607,17,34464.6281,0,51,33.79240542,0.034464628,461770.8041,3589330.234
608,17,48615.28044,0,12,30.33562574,0.04861528,457926.0083,3589345.932
609,17,53261.30053,0,11,30.10089564,0.053261301,457680.374,3589359.734
610,17,56582.19278,0,6,29.86349655,0.056582193,457420.799,3589373.355
611,17,16236.23979,0,2,29.57066053,0.01623624,457120.8933,3589479.726
612,17,44895.10333,1,47,33.26324666,0.044895103,461211.1531,3589412.993
613,17,52435.36458,1,46,33.05930003,0.052435365,461009.4359,3589424.978
614,17,51268.6308,0,45,32.85287844,0.051268631,460789.6641,3589445.512
615,17,46732.71914,1,48,33.48062518,0.046732719,461500.694,3589481.607
616,17,30520.13678,0,49,33.71878693,0.030520137,461752.7623,3589514.36
617,17,38746.51661,0,117,30.70918913,0.038746517,458459.7973,3589540.928
618,17,30429.32759,0,116,30.46995571,0.030429328,458179.9567,3589548.255
619,17,33395.10235,0,118,30.97864528,0.033395102,458732.297,3589537.094
620,17,18494.84364,1,1,29.51898417,0.018494844,457133.0815,3589591.946
621,17,34766.14262,1,44,33.41898459,0.034766143,461477.9003,3589655.212
622,17,56786.7412,1,5,29.72927141,0.056786741,457417.017,3589651.668
623,17,47683.48141,1,43,33.15891685,0.047683481,461217.7474,3589656.484
624,17,45783.18657,1,10,30.18619379,0.045783187,457937.2264,3589685.517
625,17,46499.5378,0,42,32.95160977,0.046499538,460997.2391,3589672.244
626,17,46160.87484,0,41,32.74262696,0.046160875,460776.1884,3589691.419
627,17,20793.85651,1,4,29.68245546,0.020793857,457391.6589,3589811.766
628,17,45537.94911,1,8,29.96492706,0.045537949,457739.1041,3589823.447
629,17,18302.60368,1,3,29.61591125,0.018302604,457348.3237,3589929.068
630,17,39537.14787,0,7,29.73184618,0.039537148,457565.0261,3589905.283
631,17,28636.57174,0,40,33.57193064,0.028636572,461758.6633,3589920.828
632,17,18963.41573,0,39,33.2955393,0.018963416,461437.4065,3589934.971
633,17,46380.29246,0,9,30.07773251,0.046380292,457925.1448,3589915.486
634,17,44890.99684,0,31,32.61938359,0.044890997,460785.0241,3590023.206
635,17,44579.54868,0,32,32.81785854,0.044579549,460997.2277,3590016.652
636,17,52313.82741,0,33,33.0081241,0.052313827,461213.4696,3590006.042
637,17,22817.48244,0,38,33.81502103,0.022817482,462067.2801,3590102.668
638,17,24892.11995,1,37,33.67790097,0.02489212,461929.3041,3590102.937
639,17,36653.99016,0,36,33.48863223,0.03665399,461756.0831,3590103.557
640,17,27952.93993,0,35,33.34765725,0.02795294,461579.1148,3590105.309
641,17,28461.09058,0,34,33.19148921,0.028461091,461415.9815,3590108.245
642,17,46099.70711,1,23,32.52426108,0.046099707,460778.2322,3590251.568
643,17,43187.82542,0,25,32.90448873,0.043187825,461192.5234,3590250.568
644,17,43191.21386,1,24,32.71425017,0.043191214,460984.1132,3590251.454
645,17,24963.37943,0,26,33.11243396,0.024963379,461405.4378,3590288.399
646,17,23192.88117,0,30,33.75354458,0.023192881,462084.8264,3590293.145
647,17,25597.93415,0,29,33.60224305,0.025597934,461934.5544,3590294.42
648,17,33895.48081,0,28,33.41392813,0.033895481,461753.2676,3590295.026
649,17,25831.57104,0,27,33.27189107,0.025831571,461576.8243,3590296.918
650,17,26374.99294,1,22,33.68886468,0.026374993,462100.4884,3590477.37
651,17,26797.80112,0,21,33.53198038,0.026797801,461938.207,3590477.092
652,17,32464.53642,0,20,33.34356362,0.032464536,461751.1745,3590478.753
653,17,16771.58893,1,18,33.09290747,0.016771589,461444.3244,3590479.799
654,17,25764.27096,0,19,33.19880448,0.025764271,461573.5306,3590479.27
655,17,29305.26694,0,14,33.11425619,0.029305267,461571.266,3590676.769
656,17,25961.64484,0,13,32.97604047,0.025961645,461426.0591,3590681.929
657,17,20883.3993,1,17,33.60672664,0.020883399,462087.7562,3590650.078
658,17,38853.52295,1,15,33.2602551,0.038853523,461749.9691,3590675.151
659,17,34725.90636,0,16,33.44651205,0.034725906,461939.4505,3590675.361
660,34,28795.21202,0,13,6.742011007,0.028795212,416802.4728,3628558.024
661,34,32805.06556,0,12,6.746560055,0.032805066,416710.2107,3628749.307
662,34,16780.9983,0,10,6.811700106,0.016780998,416554.0341,3628872.252
663,34,26547.53477,1,11,6.583332344,0.026547535,416834.9891,3628856.575
664,34,8281.653081,0,9,6.989090981,0.008281653,416422.0872,3628933.273
665,34,33744.99956,0,8,7.016223167,0.033745,416288.6183,3629043.715
666,34,21802.27408,0,7,7.232427553,0.021802274,416106.3532,3629059.6
667,34,9602.414583,0,6,7.123514231,0.009602415,416172.8892,3629156.587
668,34,54338.18934,0,4,6.657123909,0.054338189,416568.855,3629115.843
669,34,13477.33476,0,5,7.211867115,0.013477335,416051.4798,3629264.411
670,34,53567.96909,1,2,6.672948041,0.053567969,416491.6265,3629355.786
671,34,64828.01901,0,3,6.900394381,0.064828019,416239.0148,3629336.448
672,34,61423.90177,0,1,6.326576884,0.061423902,416838.7375,3629436.4
673,11,43177.84351,0,27,11.44288943,0.043177844,410970.3787,3624908.026
674,11,48751.90393,0,25,11.22503118,0.048751904,410798.5683,3625048.744
675,11,34510.61547,1,26,11.39331671,0.034510615,410978.7717,3625122.865
676,11,31366.81765,0,24,11.37137051,0.031366818,410997.9874,3625381.045
677,11,52739.75211,0,23,11.13127434,0.052739752,410793.8452,3625391.258
678,11,48519.58208,1,22,11.20558085,0.048519582,410968.0799,3625692.293
679,11,52769.25284,0,21,10.98960869,0.052769253,410797.2456,3625816.647
680,11,82383.18869,1,20,11.05021195,0.082383189,410921.5984,3626173.361
681,11,24403.57528,0,17,11.23870042,0.024403575,411169.6223,3626594.141
682,11,36964.79364,0,19,10.83997849,0.036964794,410747.0394,3626574.397
683,11,53198.95413,1,18,11.00484312,0.053198954,410961.556,3626577.147
684,11,38600.42868,0,16,11.05534631,0.038600429,411045.0173,3626761.385
685,11,29971.09237,0,10,10.77591854,0.029971092,410740.5564,3626922.415
686,11,56158.59994,1,15,11.58137636,0.0561586,411578.2215,3626917.109
687,11,50589.21567,1,13,11.14836136,0.050589216,411117.3409,3627017.211
688,11,93576.53565,0,14,11.26379987,0.093576536,411312.8586,3626998.007
689,11,39980.60256,0,9,10.7258779,0.039980603,410716.9555,3627162.055
690,11,54310.26647,0,11,11.10509041,0.054310266,411165.3076,3627356.517
691,11,51306.53181,0,12,11.36516131,0.051306532,411413.8399,3627349.561
692,11,33140.84408,0,8,10.69275301,0.033140844,410705.2646,3627416.467
693,11,33544.2121,1,7,10.66116675,0.033544212,410694.8436,3627668.06
694,11,52387.72973,0,3,10.95190573,0.05238773,411068.8328,3627741.101
695,11,55861.33166,0,6,11.39242063,0.055861332,411508.9825,3627816.532
696,11,38277.76733,1,5,11.27399011,0.038277767,411422.2678,3628018.112
697,11,83010.58758,1,2,10.76370388,0.083010588,410951.4741,3627998.438
698,11,65464.8343,1,4,11.20210257,0.065464834,411334.5666,3628265.976
699,11,68704.36784,0,1,10.66624141,0.068704368,410815.0761,3628263.468
701,3,27546.18064,0,7,23.16612426,0.027546181,364673.9081,3663176.927
702,3,24460.5092,1,6,23.03870404,0.024460509,364866.2826,3663179.853
703,3,21585.91268,0,5,22.92847544,0.021585913,365033.0608,3663184.727
704,3,30271.03041,0,22,22.78591743,0.03027103,365207.4861,3663192.227
705,3,27196.37176,1,4,22.79382438,0.027196372,365023.3523,3663365.696
706,3,29948.28301,0,21,22.67649774,0.029948283,365189.155,3663369.35
707,3,36898.46967,1,3,22.6422989,0.03689847,365081.2653,3663550.578
708,3,28881.06555,0,2,22.7366963,0.028881066,364887.8894,3663570.547
709,3,32286.93614,0,1,22.8457774,0.032286936,364701.7181,3663602.891
710,3,39786.69797,0,19,21.92529923,0.039786698,365787.9283,3663795.911
711,3,42355.20454,1,20,21.76968825,0.042355205,366030.7395,3663791.147
712,3,36170.37912,0,17,22.11565942,0.036170379,365265.5533,3664052.165
713,3,45304.80779,0,18,21.82195523,0.045304808,365777.2896,3663997.524
714,3,27010.43662,0,16,22.27955116,0.027010437,365045.5139,3664071.874
715,15,38532.28899,0,13,36.19516194,0.038532289,468252.5305,3600976.412
716,15,26607.28887,0,12,36.39248249,0.026607289,468258.0592,3601195.717
717,15,78235.22977,0,14,36.06233939,0.07823523,468443.2911,3601057.505
718,15,46182.12148,0,11,36.12553577,0.046182121,468827.1261,3601369.636
719,15,46103.44695,0,10,36.26179959,0.046103447,468632.42,3601384.368
720,15,56727.36184,0,9,36.61525218,0.056727362,468391.6728,3601647.797
721,15,19525.38839,0,8,36.69649234,0.019525388,468634.7696,3601907.96
722,15,23415.88757,0,7,37.15507532,0.023415888,468307.0388,3602210.094
723,15,26187.05623,0,6,37.04560189,0.026187056,468489.6164,3602217.568
724,15,23633.8097,0,5,37.237835,0.02363381,468329.3336,3602344.519
725,15,40798.74366,0,4,37.14214878,0.040798744,468537.3091,3602435.898
726,15,29986.94185,0,3,37.33849532,0.029986942,468371.1585,3602522.562
727,15,41215.82031,0,2,37.31850048,0.04121582,468590.6738,3602681.245
728,15,32625.78952,0,1,37.40192752,0.03262579,468419.7322,3602716.481
729,13,37422.54779,0,4,19.69064499,0.037422548,447880.2171,3593254.99
730,13,30238.42457,0,2,19.33591062,0.030238425,447423.9542,3593271.814
731,13,32489.10743,0,3,19.41990812,0.032489107,447583.4453,3593308.881
732,13,50362.00111,0,1,19.08683858,0.050362001,447271.9031,3593354.041
733,24,77331.14119,0,61,12.65490469,0.077331141,442527.6387,3598000.162
734,24,42722.55213,0,59,12.1855304,0.042722552,442089.6436,3598249.548
735,24,73687.96148,0,60,12.53243525,0.073687961,442589.3858,3598326.538
736,24,85766.82231,0,58,12.10228518,0.085766822,442174.6319,3598449.114
737,24,60398.66509,0,62,12.43971168,0.060398665,442556.2276,3598538.56
738,24,85043.23393,0,57,12.01009256,0.085043234,442174.3473,3598675.512
739,24,17924.3489,0,56,11.57082295,0.017924349,441652.063,3598898.25
740,24,53254.15262,0,54,11.45982894,0.053254153,441654.384,3599105.992
741,24,67588.03558,0,55,11.63180491,0.067588036,441843.9873,3599068.138
742,4,43837.9333,1,17,17.82140063,0.043837933,370244.6099,3660356.849
743,4,16807.46141,1,16,18.07827499,0.016807461,370084.9626,3660461.461
744,4,14852.61432,0,15,18.09825812,0.014852614,370087.7578,3660625.46
745,4,31401.28448,0,13,17.97655958,0.031401284,370226.0951,3660711.23
746,4,54621.48177,1,14,17.83301656,0.054621482,370355.4112,3660619.475
747,4,25000.01971,1,12,17.97128904,0.02500002,370244.3078,3660907.083
748,4,33650.57701,0,11,18.13519997,0.033650577,370096.9327,3660944.699
749,4,48145.62979,1,10,17.81672509,0.04814563,370415.7027,3660986.684
750,4,27041.73811,0,9,17.86129633,0.027041738,370409.2387,3661228.503
751,4,24710.74527,1,8,17.93183332,0.024710745,370378.2215,3661429.747
752,4,37402.43981,1,7,18.00562934,0.03740244,370339.4345,3661688.954
753,4,22870.22286,1,6,25.44369194,0.022870223,362467.7737,3662199.338
754,4,14549.44861,0,5,25.35827271,0.014549449,362474.488,3662338.615
755,4,14615.70335,1,4,25.29157826,0.014615703,362470.5833,3662441.055
756,4,36988.48426,1,3,25.1323795,0.036988484,362496.5439,3662581.996
757,4,34043.51131,1,2,26.36822739,0.034043511,360351.7488,3663169.811
758,4,19922.36212,0,1,26.29983097,0.019922362,360349.6247,3663336.692
759,35,45243.20088,0,7,16.15144597,0.045243201,373481.5158,3665314.472
760,35,45703.00979,0,6,16.02477267,0.04570301,373481.8434,3665451.117
761,35,44095.03899,0,5,15.9103987,0.044095039,373484.5503,3665588.438
762,35,37718.8489,0,4,15.79483924,0.037718849,373485.5489,3665723.258
763,35,17659.32608,0,3,15.6786033,0.017659326,373578.8996,3665852.799
764,35,18030.20678,0,2,15.76175335,0.018030207,373399.348,3665857.876
765,35,35559.15279,1,1,15.57281575,0.035559153,373497.7126,3665971.87
766,14,17704.24373,0,9,25.84236838,0.017704244,358403.7739,3667090.559
767,14,24945.74733,1,25,24.90792234,0.024945747,359451.5114,3667110.166
768,14,27423.50313,0,10,25.68777837,0.027423503,358521.0461,3667169.843
769,14,26114.96951,0,7,25.90560069,0.02611497,358261.4053,3667204.739
770,14,23570.56505,0,24,24.83082644,0.023570565,359439.71,3667273.071
771,14,26176.09251,0,8,25.77634388,0.026176093,358351.9765,3667309.121
772,14,81372.22907,1,26,25.01300427,0.081372229,359215.5734,3667153.103
773,14,28753.42468,0,5,25.98287994,0.028753425,358092.1459,3667350.375
774,14,27220.84427,0,6,25.85046281,0.027220844,358183.0874,3667445.044
775,14,12231.53401,0,27,25.27275679,0.012231534,358879.9728,3667446.732
776,14,47084.071,0,23,24.66031213,0.047084071,359451.1073,3667474.868
777,14,26137.28389,0,2,25.86173276,0.026137284,358073.7368,3667611.319
778,14,25374.94121,0,4,25.69017742,0.025374941,358257.5305,3667614.171
779,14,19953.40388,0,28,25.28472354,0.019953404,358742.1602,3667633.366
780,14,51012.87667,1,1,26.07429338,0.051012877,357874.1756,3667581.308
781,14,11438.71765,0,3,25.6506137,0.011438718,358282.4078,3667729.27
782,14,34859.23653,0,20,24.86894072,0.034859237,359140.9785,3667687.238
783,14,22577.30848,0,21,24.73920789,0.022577308,359327.7701,3667671.074
784,14,14673.90193,0,22,24.58290843,0.014673902,359468.8832,3667725.848
785,14,42844.3497,1,19,24.57838465,0.04284435,359337.8301,3667893.964
786,14,20340.01537,0,17,25.02723294,0.020340015,358880.0493,3667920.987
